Product,Entity,Operation,Campaign ID,Ad Group ID,Portfolio ID,Ad ID,Keyword ID,Product Targeting ID,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,Ad Group Default Bid,Bid,Keyword Text,Native Language Keyword,Native Language Locale,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gums,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,vinegar apple cider gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsule,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar softgels,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar tablet,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules vegetarian,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,vitamins apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cidervinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple vinegar cider pills,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider. vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider gummy’s,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,applecider gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,ape cider gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vitamins,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider gummy,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar chews,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies 120,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummy’s,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vintage gummy,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider gummy supplements,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider gummies 120,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple. cider vinegar pills,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar supplement,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pill target,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsulesgummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,chewable apple cider vinegar tablets,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar vitamin,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,red cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,cider vinegar gummy,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,ashwagandha and apple cider vinegar supplements,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,applecider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple vinegar cider gummy,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vitamin,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pils,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar liquid,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummy's,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gu,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules amazon,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar and ashwagandha,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider chews,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider chewables,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider b vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,app cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar tabs,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider caplets,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider and cranberry vitamin,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummys,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,ape cider vinegar capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,vitamin apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT12780A [GLSP - JN]P - ACV Supplement,NT12780A [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,1200 apple cider vinegar,,,Phrase,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,NT2411 [GLSP - JN]P - ACV Supplement,,,,Manual,Enabled,100,,,,,,,,Fixed Bid,,,
Sponsored Products,Ad Group,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,NT2411 [GLSP - JN]P - ACV Supplement,,,,Enabled,,,1,,,,,,,,,
Sponsored Products,Product Ad,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,NT2411,,,,,,,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar tablets,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,gummies apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,appl cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider pills,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gums,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,vinegar apple cider gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsule,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar softgels,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar tablet,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules vegetarian,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,vitamins apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cidervinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple vinegar cider pills,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider. vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider gummy’s,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,applecider gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,ape cider gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vitamins,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider gummy,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar chews,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummies 120,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummy’s,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vintage gummy,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider gummy supplements,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider gummies 120,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple. cider vinegar pills,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar supplement,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pill target,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsulesgummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,chewable apple cider vinegar tablets,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar vitamin,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,red cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,cider vinegar gummy,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,ashwagandha and apple cider vinegar supplements,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,applecider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple vinegar cider gummy,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vitamin,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pils,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar liquid,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummy's,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gu,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules amazon,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar and ashwagandha,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider chews,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider chewables,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider b vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,app cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar tabs,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider caplets,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider and cranberry vitamin,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gummys,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,ape cider vinegar capsules,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,vitamin apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT2411 [GLSP - JN]P - ACV Supplement,NT2411 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,1200 apple cider vinegar,,,Phrase,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Sponsored Products,Campaign,Create,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,NT16370 [GLSP - JN]P - ACV Supplement,,,,Manual,Enabled,100,,,,,,,,Fixed Bid,,,
Sponsored Products,Ad Group,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,NT16370 [GLSP - JN]P - ACV Supplement,,,,Enabled,,,1,,,,,,,,,
Sponsored Products,Product Ad,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,NT16370,,,,,,,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar tablets,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,gummies apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,appl cider vinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider pills,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar gums,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,vinegar apple cider gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsule,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar softgels,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar tablet,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar capsules vegetarian,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cider vinegar pills,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,vitamins apple cider vinegar,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple cidervinegar gummies,,,Phrase,,,,
Sponsored Products,Keyword,Create,NT16370 [GLSP - JN]P - ACV Supplement,NT16370 [GLSP - JN]P - ACV Supplement,,,,,,,,,,Enabled,,,,0.69,apple vinegar cider pills,,,Phrase,,,,
